Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
SZ_F2	SZ	438.1880762	20	29	8	3	0	0	C20H29O8N3	CHON	Lignin
SZ_F2	SZ	442.1540406	20	29	8	1	1	0	C20H29O8NS	CHONS	Lignin
SZ_F2	SZ	454.1652145	20	29	7	3	1	0	C20H29O7N3S	CHONS	Lignin
SZ_F2	SZ	458.1489042	20	29	9	1	1	0	C20H29O9NS	CHONS	Lignin
SZ_F2	SZ	470.1781019	20	29	10	3	0	0	C20H29O10N3	CHON	Lignin
SZ_F2	SZ	474.143924	20	29	10	1	1	0	C20H29O10NS	CHONS	Lignin
SZ_F2	SZ	506.1339582	20	29	12	1	1	0	C20H29O12NS	CHONS	Lignin
SZ_F2	SZ	665.3879365	40	58	6	0	1	0	C40H58O6S	CHOS	Lignin
SZ_F2	SZ	681.3656057	40	58	5	0	2	0	C40H58O5S2	CHOS	Lignin
SZ_F2	SZ	709.3890487	40	58	7	2	1	0	C40H58O7N2S	CHONS	Lignin
SZ_F2	SZ	873.3394929	40	58	21	0	0	0	C40H58O21	CHO	Lignin
SZ_F2	SZ	890.4625399	51	74	6	1	2	1	C51H74O6NS2P	CHONSP	UnsatHC
SZ_F2	SZ	934.4634868	51	74	7	3	2	1	C51H74O7N3S2P	CHONSP	Lignin
SZ_F2	SZ	722.4093678	42	61	7	1	1	0	C42H61O7NS	CHONS	Lignin
SZ_F2	SZ	723.3679438	42	61	4	0	2	1	C42H61O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	755.3575216	42	61	6	0	2	1	C42H61O6S2P	CHOSP	Lignin
SZ_F2	SZ	766.410525	42	61	8	3	1	0	C42H61O8N3S	CHONS	Lignin
SZ_F2	SZ	787.3476183	42	61	8	0	2	1	C42H61O8S2P	CHOSP	Lignin
SZ_F2	SZ	967.4626847	53	77	10	0	2	1	C53H77O10S2P	CHOSP	Lignin
SZ_F2	SZ	211.0975771	11	16	4	0	0	0	C11H16O4	CHO	Lignin
SZ_F2	SZ	223.1087621	11	16	3	2	0	0	C11H16O3N2	CHON	Lignin
SZ_F2	SZ	227.0924613	11	16	5	0	0	0	C11H16O5	CHO	Lignin
SZ_F2	SZ	239.1036771	11	16	4	2	0	0	C11H16O4N2	CHON	Lignin
SZ_F2	SZ	243.0873939	11	16	6	0	0	0	C11H16O6	CHO	Lignin
SZ_F2	SZ	259.0645571	11	16	5	0	1	0	C11H16O5S	CHOS	Lignin
SZ_F2	SZ	271.0935195	11	16	6	2	0	0	C11H16O6N2	CHON	Lignin
SZ_F2	SZ	272.0694623	11	16	5	1	0	1	C11H16O5NP	CHONP	Lignin
SZ_F2	SZ	275.0594205	11	16	6	0	1	0	C11H16O6S	CHOS	Lignin
SZ_F2	SZ	275.0771835	11	16	8	0	0	0	C11H16O8	CHO	Tannin
SZ_F2	SZ	291.0544132	11	16	7	0	1	0	C11H16O7S	CHOS	Lignin
SZ_F2	SZ	291.0721762	11	16	9	0	0	0	C11H16O9	CHO	Tannin
SZ_F2	SZ	303.0478511	11	16	4	2	2	0	C11H16O4N2S2	CHONS	Lignin
SZ_F2	SZ	303.065551	11	16	6	2	1	0	C11H16O6N2S	CHONS	Lignin
SZ_F2	SZ	351.0326226	11	16	7	2	2	0	C11H16O7N2S2	CHONS	Lignin
SZ_F2	SZ	367.0274959	11	16	8	2	2	0	C11H16O8N2S2	CHONS	Tannin
SZ_F2	SZ	391.2126401	22	32	6	0	0	0	C22H32O6	CHO	Lignin
SZ_F2	SZ	403.223762	22	32	5	2	0	0	C22H32O5N2	CHON	Lignin
SZ_F2	SZ	407.2074437	22	32	7	0	0	0	C22H32O7	CHO	Lignin
SZ_F2	SZ	419.2187868	22	32	6	2	0	0	C22H32O6N2	CHON	Lignin
SZ_F2	SZ	423.2024519	22	32	8	0	0	0	C22H32O8	CHO	Lignin
SZ_F2	SZ	435.213781	22	32	7	2	0	0	C22H32O7N2	CHON	Lignin
SZ_F2	SZ	439.1974005	22	32	9	0	0	0	C22H32O9	CHO	Lignin
SZ_F2	SZ	451.2085247	22	32	8	2	0	0	C22H32O8N2	CHON	Lignin
SZ_F2	SZ	455.1745266	22	32	8	0	1	0	C22H32O8S	CHOS	Lignin
SZ_F2	SZ	455.1921545	22	32	10	0	0	0	C22H32O10	CHO	Lignin
SZ_F2	SZ	467.2036078	22	32	9	2	0	0	C22H32O9N2	CHON	Lignin
SZ_F2	SZ	471.1870689	22	32	11	0	0	0	C22H32O11	CHO	Lignin
SZ_F2	SZ	483.198398	22	32	10	2	0	0	C22H32O10N2	CHON	Lignin
SZ_F2	SZ	499.1756505	22	32	9	2	1	0	C22H32O9N2S	CHONS	Lignin
SZ_F2	SZ	539.3200919	33	48	4	0	1	0	C33H48O4S	CHOS	UnsatHC
SZ_F2	SZ	555.3148057	33	48	5	0	1	0	C33H48O5S	CHOS	Lignin
SZ_F2	SZ	587.3047465	33	48	7	0	1	0	C33H48O7S	CHOS	Lignin
SZ_F2	SZ	603.2995344	33	48	8	0	1	0	C33H48O8S	CHOS	Lignin
SZ_F2	SZ	635.2897166	33	48	10	0	1	0	C33H48O10S	CHOS	Lignin
SZ_F2	SZ	660.2701516	33	48	5	3	2	1	C33H48O5N3S2P	CHONSP	Lignin
SZ_F2	SZ	683.2922477	33	48	15	0	0	0	C33H48O15	CHO	Lignin
SZ_F2	SZ	699.2869854	33	48	16	0	0	0	C33H48O16	CHO	Lignin
SZ_F2	SZ	840.3851738	44	64	7	3	2	1	C44H64O7N3S2P	CHONSP	Lignin
SZ_F2	SZ	844.3689531	44	64	9	1	2	1	C44H64O9NS2P	CHONSP	Lignin
SZ_F2	SZ	793.4093956	46	67	5	0	2	1	C46H67O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	793.4452343	46	67	9	0	0	1	C46H67O9P	CHOP	Lignin
SZ_F2	SZ	805.4208653	46	67	4	2	2	1	C46H67O4N2S2P	CHONSP	UnsatHC
SZ_F2	SZ	820.4394542	46	67	6	3	2	0	C46H67O6N3S2	CHONS	Lignin
SZ_F2	SZ	820.4572281	46	67	8	3	1	0	C46H67O8N3S	CHONS	Lignin
SZ_F2	SZ	821.4158184	46	67	5	2	2	1	C46H67O5N2S2P	CHONSP	UnsatHC
SZ_F2	SZ	825.4352347	46	67	11	0	0	1	C46H67O11P	CHOP	Lignin
SZ_F2	SZ	852.4472617	46	67	10	3	1	0	C46H67O10N3S	CHONS	Lignin
SZ_F2	SZ	932.4396855	46	67	17	3	0	0	C46H67O17N3	CHON	Lignin
SZ_F2	SZ	596.3413101	35	51	5	1	1	0	C35H51O5NS	CHONS	Lignin
SZ_F2	SZ	628.3310454	35	51	7	1	1	0	C35H51O7NS	CHONS	Lignin
SZ_F2	SZ	644.3262332	35	51	8	1	1	0	C35H51O8NS	CHONS	Lignin
SZ_F2	SZ	660.3210723	35	51	9	1	1	0	C35H51O9NS	CHONS	Lignin
SZ_F2	SZ	432.2392218	24	35	6	1	0	0	C24H35O6N	CHON	Lignin
SZ_F2	SZ	448.234016	24	35	7	1	0	0	C24H35O7N	CHON	Lignin
SZ_F2	SZ	464.2289835	24	35	8	1	0	0	C24H35O8N	CHON	Lignin
SZ_F2	SZ	480.2240653	24	35	9	1	0	0	C24H35O9N	CHON	Lignin
SZ_F2	SZ	492.2351442	24	35	8	3	0	0	C24H35O8N3	CHON	Lignin
SZ_F2	SZ	508.230012	24	35	9	3	0	0	C24H35O9N3	CHON	Lignin
SZ_F2	SZ	524.2248818	24	35	10	3	0	0	C24H35O10N3	CHON	Lignin
SZ_F2	SZ	573.1854865	24	35	12	2	0	1	C24H35O12N2P	CHONP	Lignin
SZ_F2	SZ	818.4409313	48	70	4	1	2	1	C48H70O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	834.4364386	48	70	5	1	2	1	C48H70O5NS2P	CHONSP	UnsatHC
SZ_F2	SZ	866.4616046	48	70	11	1	0	1	C48H70O11NP	CHONP	Lignin
SZ_F2	SZ	901.4410308	48	70	14	0	1	0	C48H70O14S	CHOS	Lignin
SZ_F2	SZ	609.3618991	37	54	5	0	1	0	C37H54O5S	CHOS	Lignin
SZ_F2	SZ	625.3568181	37	54	6	0	1	0	C37H54O6S	CHOS	Lignin
SZ_F2	SZ	638.344025	37	54	4	1	1	1	C37H54O4NSP	CHONSP	UnsatHC
SZ_F2	SZ	641.3517886	37	54	7	0	1	0	C37H54O7S	CHOS	Lignin
SZ_F2	SZ	657.3465773	37	54	8	0	1	0	C37H54O8S	CHOS	Lignin
SZ_F2	SZ	685.3527877	37	54	8	2	1	0	C37H54O8N2S	CHONS	Lignin
SZ_F2	SZ	701.3474389	37	54	9	2	1	0	C37H54O9N2S	CHONS	Lignin
SZ_F2	SZ	785.3237535	37	54	18	0	0	0	C37H54O18	CHO	Lignin
SZ_F2	SZ	831.4613472	50	73	4	0	2	1	C50H73O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	938.4841963	50	73	12	3	1	0	C50H73O12N3S	CHONS	Lignin
SZ_F2	SZ	954.4971879	50	73	15	3	0	0	C50H73O15N3	CHON	Lignin
SZ_F2	SZ	268.1189861	13	19	5	1	0	0	C13H19O5N	CHON	Lignin
SZ_F2	SZ	280.1303299	13	19	4	3	0	0	C13H19O4N3	CHON	Lignin
SZ_F2	SZ	284.0961687	13	19	4	1	1	0	C13H19O4NS	CHONS	Lignin
SZ_F2	SZ	284.1139496	13	19	6	1	0	0	C13H19O6N	CHON	Lignin
SZ_F2	SZ	296.125232	13	19	5	3	0	0	C13H19O5N3	CHON	Lignin
SZ_F2	SZ	300.0910764	13	19	5	1	1	0	C13H19O5NS	CHONS	Lignin
SZ_F2	SZ	300.1088753	13	19	7	1	0	0	C13H19O7N	CHON	Lignin
SZ_F2	SZ	316.0860332	13	19	6	1	1	0	C13H19O6NS	CHONS	Lignin
SZ_F2	SZ	316.1037812	13	19	8	1	0	0	C13H19O8N	CHON	Lignin
SZ_F2	SZ	328.0972628	13	19	5	3	1	0	C13H19O5N3S	CHONS	Lignin
SZ_F2	SZ	328.1149837	13	19	7	3	0	0	C13H19O7N3	CHON	Lignin
SZ_F2	SZ	332.0810251	13	19	7	1	1	0	C13H19O7NS	CHONS	Lignin
SZ_F2	SZ	344.0921341	13	19	6	3	1	0	C13H19O6N3S	CHONS	Lignin
SZ_F2	SZ	348.0758859	13	19	8	1	1	0	C13H19O8NS	CHONS	Lignin
SZ_F2	SZ	360.0871124	13	19	7	3	1	0	C13H19O7N3S	CHONS	Lignin
SZ_F2	SZ	364.0529477	13	19	7	1	2	0	C13H19O7NS2	CHONS	Lignin
SZ_F2	SZ	364.0706817	13	19	9	1	1	0	C13H19O9NS	CHONS	Tannin
SZ_F2	SZ	380.0657832	13	19	10	1	1	0	C13H19O10NS	CHONS	Tannin
SZ_F2	SZ	445.2418102	26	38	4	0	1	0	C26H38O4S	CHOS	Lignin
SZ_F2	SZ	461.2544411	26	38	7	0	0	0	C26H38O7	CHO	Lignin
SZ_F2	SZ	477.2494784	26	38	8	0	0	0	C26H38O8	CHO	Lignin
SZ_F2	SZ	493.2443259	26	38	9	0	0	0	C26H38O9	CHO	Lignin
SZ_F2	SZ	505.2554861	26	38	8	2	0	0	C26H38O8N2	CHON	Lignin
SZ_F2	SZ	509.2392185	26	38	10	0	0	0	C26H38O10	CHO	Lignin
SZ_F2	SZ	521.2503805	26	38	9	2	0	0	C26H38O9N2	CHON	Lignin
SZ_F2	SZ	525.2340222	26	38	11	0	0	0	C26H38O11	CHO	Lignin
SZ_F2	SZ	537.2453318	26	38	10	2	0	0	C26H38O10N2	CHON	Lignin
SZ_F2	SZ	650.3882094	39	57	5	1	1	0	C39H57O5NS	CHONS	Lignin
SZ_F2	SZ	698.3730138	39	57	8	1	1	0	C39H57O8NS	CHONS	Lignin
SZ_F2	SZ	699.3313991	39	57	5	0	2	1	C39H57O5S2P	CHOSP	Lignin
SZ_F2	SZ	731.3208924	39	57	7	0	2	1	C39H57O7S2P	CHOSP	Lignin
SZ_F2	SZ	853.5188374	54	79	2	0	2	1	C54H79O2S2P	CHOSP	UnsatHC
SZ_F2	SZ	679.385951	41	60	4	0	2	0	C41H60O4S2	CHOS	UnsatHC
SZ_F2	SZ	707.4097168	41	60	6	2	1	0	C41H60O6N2S	CHONS	Lignin
SZ_F2	SZ	708.368228	41	60	3	1	2	1	C41H60O3NS2P	CHONSP	UnsatHC
SZ_F2	SZ	739.399637	41	60	8	2	1	0	C41H60O8N2S	CHONS	Lignin
SZ_F2	SZ	740.3581107	41	60	5	1	2	1	C41H60O5NS2P	CHONSP	UnsatHC
SZ_F2	SZ	788.3781786	41	60	12	1	0	1	C41H60O12NP	CHONP	Lignin
SZ_F2	SZ	803.3790832	41	60	12	2	1	0	C41H60O12N2S	CHONS	Lignin
SZ_F2	SZ	534.2708949	28	41	9	1	0	0	C28H41O9N	CHON	Lignin
SZ_F2	SZ	765.3895573	43	63	4	2	2	1	C43H63O4N2S2P	CHONSP	UnsatHC
SZ_F2	SZ	780.4261286	43	63	8	3	1	0	C43H63O8N3S	CHONS	Lignin
SZ_F2	SZ	784.3919663	43	63	8	1	2	0	C43H63O8NS2	CHONS	Lignin
SZ_F2	SZ	801.3626418	43	63	8	0	2	1	C43H63O8S2P	CHOSP	Lignin
SZ_F2	SZ	817.3933957	43	63	13	0	0	1	C43H63O13P	CHOP	Lignin
SZ_F2	SZ	233.1546682	15	22	2	0	0	0	C15H22O2	CHO	Lignin
SZ_F2	SZ	249.1496143	15	22	3	0	0	0	C15H22O3	CHO	Lignin
SZ_F2	SZ	265.1444997	15	22	4	0	0	0	C15H22O4	CHO	Lignin
SZ_F2	SZ	277.1557037	15	22	3	2	0	0	C15H22O3N2	CHON	Lignin
SZ_F2	SZ	281.1393815	15	22	5	0	0	0	C15H22O5	CHO	Lignin
SZ_F2	SZ	293.1506132	15	22	4	2	0	0	C15H22O4N2	CHON	Lignin
SZ_F2	SZ	297.1344926	15	22	6	0	0	0	C15H22O6	CHO	Lignin
SZ_F2	SZ	309.1456249	15	22	5	2	0	0	C15H22O5N2	CHON	Lignin
SZ_F2	SZ	313.1115308	15	22	5	0	1	0	C15H22O5S	CHOS	Lignin
SZ_F2	SZ	313.1293038	15	22	7	0	0	0	C15H22O7	CHO	Lignin
SZ_F2	SZ	325.1404656	15	22	6	2	0	0	C15H22O6N2	CHON	Lignin
SZ_F2	SZ	329.1063861	15	22	6	0	1	0	C15H22O6S	CHOS	Lignin
SZ_F2	SZ	329.124193	15	22	8	0	0	0	C15H22O8	CHO	Lignin
SZ_F2	SZ	341.1353914	15	22	7	2	0	0	C15H22O7N2	CHON	Lignin
SZ_F2	SZ	345.1013083	15	22	7	0	1	0	C15H22O7S	CHOS	Lignin
SZ_F2	SZ	345.1191053	15	22	9	0	0	0	C15H22O9	CHO	Lignin
SZ_F2	SZ	357.1126401	15	22	6	2	1	0	C15H22O6N2S	CHONS	Lignin
SZ_F2	SZ	357.1304	15	22	8	2	0	0	C15H22O8N2	CHON	Lignin
SZ_F2	SZ	361.0962765	15	22	8	0	1	0	C15H22O8S	CHOS	Lignin
SZ_F2	SZ	361.1140104	15	22	10	0	0	0	C15H22O10	CHO	Tannin
SZ_F2	SZ	373.1253125	15	22	9	2	0	0	C15H22O9N2	CHON	Lignin
SZ_F2	SZ	377.0911834	15	22	9	0	1	0	C15H22O9S	CHOS	Lignin
SZ_F2	SZ	389.1023388	15	22	8	2	1	0	C15H22O8N2S	CHONS	Lignin
SZ_F2	SZ	393.0859221	15	22	10	0	1	0	C15H22O10S	CHOS	Tannin
SZ_F2	SZ	405.0972307	15	22	9	2	1	0	C15H22O9N2S	CHONS	Lignin
SZ_F2	SZ	409.0631235	15	22	9	0	2	0	C15H22O9S2	CHOS	Lignin
SZ_F2	SZ	453.0642667	15	22	10	2	2	0	C15H22O10N2S2	CHONS	Tannin
SZ_F2	SZ	467.3166473	30	44	4	0	0	0	C30H44O4	CHO	Lignin
SZ_F2	SZ	469.0591954	15	22	11	2	2	0	C15H22O11N2S2	CHONS	Tannin
SZ_F2	SZ	547.2735164	30	44	7	0	1	0	C30H44O7S	CHOS	Lignin
SZ_F2	SZ	627.230003	30	44	10	0	2	0	C30H44O10S2	CHOS	Lignin
SZ_F2	SZ	687.2618697	30	44	16	2	0	0	C30H44O16N2	CHON	Lignin
SZ_F2	SZ	707.2402051	30	44	19	0	0	0	C30H44O19	CHO	Lignin
SZ_F2	SZ	762.4147093	45	66	3	1	2	1	C45H66O3NS2P	CHONSP	UnsatHC
SZ_F2	SZ	778.4099984	45	66	4	1	2	1	C45H66O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	874.4150071	45	66	14	1	0	1	C45H66O14NP	CHONP	Lignin
SZ_F2	SZ	775.4353651	47	69	3	0	2	1	C47H69O3S2P	CHOSP	UnsatHC
SZ_F2	SZ	807.4249956	47	69	5	0	2	1	C47H69O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	834.4730672	47	69	8	3	1	0	C47H69O8N3S	CHONS	Lignin
SZ_F2	SZ	850.450049	47	69	7	3	2	0	C47H69O7N3S2	CHONS	Lignin
SZ_F2	SZ	887.4175135	47	69	12	0	1	1	C47H69O12SP	CHOSP	Lignin
SZ_F2	SZ	914.4476092	47	69	13	3	1	0	C47H69O13N3S	CHONS	Lignin
SZ_F2	SZ	556.3100107	32	47	5	1	1	0	C32H47O5NS	CHONS	Lignin
SZ_F2	SZ	573.2632271	32	47	3	0	2	1	C32H47O3S2P	CHOSP	UnsatHC
SZ_F2	SZ	605.2884332	32	47	9	0	0	1	C32H47O9P	CHOP	Lignin
SZ_F2	SZ	684.2875399	32	47	15	1	0	0	C32H47O15N	CHON	Lignin
SZ_F2	SZ	832.456681	49	72	4	1	2	1	C49H72O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	883.4670921	49	72	12	0	1	0	C49H72O12S	CHOS	Lignin
SZ_F2	SZ	912.4672087	49	72	13	1	0	1	C49H72O13NP	CHONP	Lignin
SZ_F2	SZ	306.1711213	17	25	4	1	0	0	C17H25O4N	CHON	Lignin
SZ_F2	SZ	322.1659884	17	25	5	1	0	0	C17H25O5N	CHON	Lignin
SZ_F2	SZ	334.1772474	17	25	4	3	0	0	C17H25O4N3	CHON	Lignin
SZ_F2	SZ	338.1609026	17	25	6	1	0	0	C17H25O6N	CHON	Lignin
SZ_F2	SZ	354.1379167	17	25	5	1	1	0	C17H25O5NS	CHONS	Lignin
SZ_F2	SZ	354.1559106	17	25	7	1	0	0	C17H25O7N	CHON	Lignin
SZ_F2	SZ	366.1494355	17	25	4	3	1	0	C17H25O4N3S	CHONS	Lignin
SZ_F2	SZ	366.1669815	17	25	6	3	0	0	C17H25O6N3	CHON	Lignin
SZ_F2	SZ	370.1507265	17	25	8	1	0	0	C17H25O8N	CHON	Lignin
SZ_F2	SZ	382.1443058	17	25	5	3	1	0	C17H25O5N3S	CHONS	Lignin
SZ_F2	SZ	386.1279983	17	25	7	1	1	0	C17H25O7NS	CHONS	Lignin
SZ_F2	SZ	386.1456902	17	25	9	1	0	0	C17H25O9N	CHON	Lignin
SZ_F2	SZ	398.1390807	17	25	6	3	1	0	C17H25O6N3S	CHONS	Lignin
SZ_F2	SZ	402.1227216	17	25	8	1	1	0	C17H25O8NS	CHONS	Lignin
SZ_F2	SZ	414.1339823	17	25	7	3	1	0	C17H25O7N3S	CHONS	Lignin
SZ_F2	SZ	418.1177016	17	25	9	1	1	0	C17H25O9NS	CHONS	Lignin
SZ_F2	SZ	430.1290153	17	25	8	3	1	0	C17H25O8N3S	CHONS	Lignin
SZ_F2	SZ	430.1468123	17	25	10	3	0	0	C17H25O10N3	CHON	Lignin
SZ_F2	SZ	434.112483	17	25	10	1	1	0	C17H25O10NS	CHONS	Lignin
SZ_F2	SZ	446.1237019	17	25	9	3	1	0	C17H25O9N3S	CHONS	Lignin
SZ_F2	SZ	446.1414758	17	25	11	3	0	0	C17H25O11N3	CHON	Lignin
SZ_F2	SZ	462.1188337	17	25	10	3	1	0	C17H25O10N3S	CHONS	Lignin
SZ_F2	SZ	478.095813	17	25	9	3	2	0	C17H25O9N3S2	CHONS	Lignin
SZ_F2	SZ	553.3355375	34	50	4	0	1	0	C34H50O4S	CHOS	UnsatHC
SZ_F2	SZ	585.3255452	34	50	6	0	1	0	C34H50O6S	CHOS	Lignin
SZ_F2	SZ	601.3203905	34	50	7	0	1	0	C34H50O7S	CHOS	Lignin
SZ_F2	SZ	989.431491	51	75	13	0	2	1	C51H75O13S2P	CHOSP	Lignin
SZ_F2	SZ	610.3569434	36	53	5	1	1	0	C36H53O5NS	CHONS	Lignin
SZ_F2	SZ	670.353085	36	53	7	3	1	0	C36H53O7N3S	CHONS	Lignin
SZ_F2	SZ	319.1915602	19	28	4	0	0	0	C19H28O4	CHO	Lignin
SZ_F2	SZ	335.1863987	19	28	5	0	0	0	C19H28O5	CHO	Lignin
SZ_F2	SZ	351.1812611	19	28	6	0	0	0	C19H28O6	CHO	Lignin
SZ_F2	SZ	363.1924723	19	28	5	2	0	0	C19H28O5N2	CHON	Lignin
SZ_F2	SZ	367.1762775	19	28	7	0	0	0	C19H28O7	CHO	Lignin
SZ_F2	SZ	379.1874739	19	28	6	2	0	0	C19H28O6N2	CHON	Lignin
SZ_F2	SZ	383.1710946	19	28	8	0	0	0	C19H28O8	CHO	Lignin
SZ_F2	SZ	395.1825163	19	28	7	2	0	0	C19H28O7N2	CHON	Lignin
SZ_F2	SZ	399.1482754	19	28	7	0	1	0	C19H28O7S	CHOS	Lignin
SZ_F2	SZ	399.1661063	19	28	9	0	0	0	C19H28O9	CHO	Lignin
SZ_F2	SZ	411.1773143	19	28	8	2	0	0	C19H28O8N2	CHON	Lignin
SZ_F2	SZ	415.1431378	19	28	8	0	1	0	C19H28O8S	CHOS	Lignin
SZ_F2	SZ	415.1609307	19	28	10	0	0	0	C19H28O10	CHO	Lignin
SZ_F2	SZ	427.1544509	19	28	7	2	1	0	C19H28O7N2S	CHONS	Lignin
SZ_F2	SZ	427.1723299	19	28	9	2	0	0	C19H28O9N2	CHON	Lignin
SZ_F2	SZ	431.1380917	19	28	9	0	1	0	C19H28O9S	CHOS	Lignin
SZ_F2	SZ	431.1558267	19	28	11	0	0	0	C19H28O11	CHO	Lignin
SZ_F2	SZ	607.3825303	38	56	4	0	1	0	C38H56O4S	CHOS	UnsatHC
SZ_F2	SZ	639.3547748	38	56	4	0	2	0	C38H56O4S2	CHOS	UnsatHC
SZ_F2	SZ	655.349756	38	56	5	0	2	0	C38H56O5S2	CHOS	Lignin
SZ_F2	SZ	683.3733971	38	56	7	2	1	0	C38H56O7N2S	CHONS	Lignin
SZ_F2	SZ	687.356955	38	56	9	0	1	0	C38H56O9S	CHOS	Lignin
SZ_F2	SZ	699.3503899	38	56	6	2	2	0	C38H56O6N2S2	CHONS	Lignin
SZ_F2	SZ	715.3631505	38	56	9	2	1	0	C38H56O9N2S	CHONS	Lignin
SZ_F2	SZ	716.3570003	38	56	10	1	0	1	C38H56O10NP	CHONP	Lignin
SZ_F2	SZ	815.3342873	38	56	19	0	0	0	C38H56O19	CHO	Lignin
SZ_F2	SZ	831.3288194	38	56	20	0	0	0	C38H56O20	CHO	Lignin
SZ_F2	SZ	680.3987622	40	59	6	1	1	0	C40H59O6NS	CHONS	Lignin
SZ_F2	SZ	681.3573188	40	59	3	0	2	1	C40H59O3S2P	CHOSP	UnsatHC
SZ_F2	SZ	696.3939166	40	59	7	1	1	0	C40H59O7NS	CHONS	Lignin
SZ_F2	SZ	724.3998421	40	59	7	3	1	0	C40H59O7N3S	CHONS	Lignin
SZ_F2	SZ	728.3838034	40	59	9	1	1	0	C40H59O9NS	CHONS	Lignin
SZ_F2	SZ	729.3419943	40	59	6	0	2	1	C40H59O6S2P	CHOSP	Lignin
SZ_F2	SZ	744.3787017	40	59	10	1	1	0	C40H59O10NS	CHONS	Lignin
SZ_F2	SZ	756.3898284	40	59	9	3	1	0	C40H59O9N3S	CHONS	Lignin
SZ_F2	SZ	809.3518776	40	59	15	0	0	1	C40H59O15P	CHOP	Lignin
SZ_F2	SZ	392.2079519	21	31	6	1	0	0	C21H31O6N	CHON	Lignin
SZ_F2	SZ	408.2027864	21	31	7	1	0	0	C21H31O7N	CHON	Lignin
SZ_F2	SZ	420.2140113	21	31	6	3	0	0	C21H31O6N3	CHON	Lignin
SZ_F2	SZ	424.1976194	21	31	8	1	0	0	C21H31O8N	CHON	Lignin
SZ_F2	SZ	436.2089204	21	31	7	3	0	0	C21H31O7N3	CHON	Lignin
SZ_F2	SZ	440.1747869	21	31	7	1	1	0	C21H31O7NS	CHONS	Lignin
SZ_F2	SZ	440.1926439	21	31	9	1	0	0	C21H31O9N	CHON	Lignin
SZ_F2	SZ	452.2038819	21	31	8	3	0	0	C21H31O8N3	CHON	Lignin
SZ_F2	SZ	456.1875747	21	31	10	1	0	0	C21H31O10N	CHON	Lignin
SZ_F2	SZ	500.1706682	21	31	9	3	1	0	C21H31O9N3S	CHONS	Lignin
SZ_F2	SZ	677.4067813	42	62	3	0	2	0	C42H62O3S2	CHOS	UnsatHC
SZ_F2	SZ	737.4203232	42	62	7	2	1	0	C42H62O7N2S	CHONS	Lignin
SZ_F2	SZ	738.3786368	42	62	4	1	2	1	C42H62O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	753.415122	42	62	8	2	1	0	C42H62O8N2S	CHONS	Lignin
SZ_F2	SZ	769.4102856	42	62	9	2	1	0	C42H62O9N2S	CHONS	Lignin
SZ_F2	SZ	770.3682017	42	62	6	1	2	1	C42H62O6NS2P	CHONSP	Lignin
SZ_F2	SZ	786.3636257	42	62	7	1	2	1	C42H62O7NS2P	CHONSP	Lignin
SZ_F2	SZ	794.4416788	44	65	8	3	1	0	C44H65O8N3S	CHONS	Lignin
SZ_F2	SZ	799.3833211	44	65	7	0	2	1	C44H65O7S2P	CHOSP	Lignin
SZ_F2	SZ	810.436729	44	65	9	3	1	0	C44H65O9N3S	CHONS	Lignin
SZ_F2	SZ	826.4315316	44	65	10	3	1	0	C44H65O10N3S	CHONS	Lignin
SZ_F2	SZ	847.3687565	44	65	10	0	2	1	C44H65O10S2P	CHOSP	Lignin
SZ_F2	SZ	942.3978878	44	65	21	1	0	0	C44H65O21N	CHON	Lignin
SZ_F2	SZ	405.2283613	23	34	6	0	0	0	C23H34O6	CHO	Lignin
SZ_F2	SZ	421.2232878	23	34	7	0	0	0	C23H34O7	CHO	Lignin
SZ_F2	SZ	437.2181617	23	34	8	0	0	0	C23H34O8	CHO	Lignin
SZ_F2	SZ	453.2131141	23	34	9	0	0	0	C23H34O9	CHO	Lignin
SZ_F2	SZ	481.2191352	23	34	9	2	0	0	C23H34O9N2	CHON	Lignin
SZ_F2	SZ	497.213946	23	34	10	2	0	0	C23H34O10N2	CHON	Lignin
SZ_F2	SZ	776.4307298	46	68	3	1	2	1	C46H68O3NS2P	CHONSP	UnsatHC
SZ_F2	SZ	791.4671943	46	68	7	2	1	0	C46H68O7N2S	CHONS	Lignin
SZ_F2	SZ	807.4620953	46	68	8	2	1	0	C46H68O8N2S	CHONS	Lignin
SZ_F2	SZ	808.4200538	46	68	5	1	2	1	C46H68O5NS2P	CHONSP	UnsatHC
SZ_F2	SZ	824.415279	46	68	6	1	2	1	C46H68O6NS2P	CHONSP	Lignin
SZ_F2	SZ	875.4253349	46	68	14	0	1	0	C46H68O14S	CHOS	Lignin
SZ_F2	SZ	888.430782	46	68	14	1	0	1	C46H68O14NP	CHONP	Lignin
SZ_F2	SZ	821.4766918	48	71	9	0	0	1	C48H71O9P	CHOP	Lignin
